_id,Date,Gender,Race,Age at Booking,Current Age
30604,2017-07-14,F,W,30,30
30605,2017-07-14,F,W,24,24
30606,2017-07-14,F,W,36,36
30607,2017-07-14,F,W,37,37
30608,2017-07-14,F,B,40,40
30609,2017-07-14,F,W,33,34
30610,2017-07-14,F,W,26,27
30611,2017-07-14,F,B,32,33
30612,2017-07-14,F,W,24,25
30613,2017-07-14,F,W,23,23
30614,2017-07-14,F,W,32,32
30615,2017-07-14,F,W,62,63
30616,2017-07-14,F,B,28,29
30617,2017-07-14,F,W,28,29
30618,2017-07-14,F,W,57,58
30619,2017-07-14,F,B,26,27
30620,2017-07-14,F,W,34,34
30621,2017-07-14,F,W,38,38
30622,2017-07-14,F,W,45,45
30623,2017-07-14,F,B,27,27
30624,2017-07-14,F,W,41,41
30625,2017-07-14,F,B,24,24
30626,2017-07-14,F,W,38,38
30627,2017-07-14,M,B,30,32
30628,2017-07-14,M,B,36,38
30629,2017-07-14,M,B,29,31
30630,2017-07-14,M,B,18,20
30631,2017-07-14,M,B,32,34
30632,2017-07-14,M,B,22,24
30633,2017-07-14,M,W,46,47
30634,2017-07-14,M,B,19,21
30635,2017-07-14,M,B,23,24
30636,2017-07-14,M,B,21,22
30637,2017-07-14,M,B,23,25
30638,2017-07-14,M,B,18,19
30639,2017-07-14,M,B,24,26
30640,2017-07-14,M,B,29,30
30641,2017-07-14,M,B,24,25
30642,2017-07-14,M,B,36,37
30643,2017-07-14,M,B,24,25
30644,2017-07-14,M,B,40,41
30645,2017-07-14,M,W,24,25
30646,2017-07-14,M,B,21,21
30647,2017-07-14,M,B,29,30
30648,2017-07-14,M,B,29,30
30649,2017-07-14,M,B,19,19
30650,2017-07-14,M,B,22,23
30651,2017-07-14,M,B,21,22
30652,2017-07-14,M,B,20,21
30653,2017-07-14,M,B,44,45
30654,2017-07-14,M,B,56,57
30655,2017-07-14,M,B,22,23
30656,2017-07-14,M,B,30,30
30657,2017-07-14,M,B,25,26
30658,2017-07-14,M,W,19,19
30659,2017-07-14,M,B,22,23
30660,2017-07-14,M,B,44,44
30661,2017-07-14,M,W,40,40
30662,2017-07-14,M,B,22,22
30663,2017-07-14,M,B,23,23
30664,2017-07-14,M,B,20,20
30665,2017-07-14,M,W,60,60
30666,2017-07-14,M,B,24,24
30667,2017-07-14,M,B,19,19
30668,2017-07-14,M,B,21,21
30669,2017-07-14,M,B,18,19
30670,2017-07-14,M,B,24,24
30671,2017-07-14,M,B,21,22
30672,2017-07-14,M,B,40,40
30673,2017-07-14,M,B,44,44
30674,2017-07-14,M,B,25,26
30675,2017-07-14,M,B,23,23
30676,2017-07-14,M,H,39,39
30677,2017-07-14,M,B,29,30
30678,2017-07-14,M,B,24,25
30679,2017-07-14,M,B,25,25
30680,2017-07-14,M,B,37,37
30681,2017-07-14,M,B,31,31
30682,2017-07-14,M,B,49,49
30683,2017-07-14,M,B,53,53
30684,2017-07-14,M,B,25,26
30685,2017-07-14,M,B,24,24
30686,2017-07-14,M,B,22,22
30687,2017-07-14,M,W,24,24
30688,2017-07-14,M,x,19,19
30689,2017-07-14,M,B,29,29
30690,2017-07-14,M,B,37,37
30691,2017-07-14,M,B,19,19
30692,2017-07-14,M,B,32,32
30693,2017-07-14,M,W,24,25
30694,2017-07-14,M,B,34,34
30695,2017-07-14,M,B,35,35
30696,2017-07-14,M,B,24,24
30697,2017-07-14,M,W,42,42
30698,2017-07-14,M,W,27,27
30699,2017-07-14,M,B,36,36
30700,2017-07-14,M,B,26,26
30701,2017-07-14,M,B,21,21
30702,2017-07-14,M,B,23,23
30703,2017-07-14,M,B,22,22
30704,2017-07-14,M,B,24,24
30705,2017-07-14,M,B,20,20
30706,2017-07-14,M,B,23,23
30707,2017-07-14,M,B,33,33
30708,2017-07-14,M,B,21,21
30709,2017-07-14,M,B,19,26
30710,2017-07-14,M,B,19,21
30711,2017-07-14,M,B,22,24
30712,2017-07-14,M,B,28,29
30713,2017-07-14,M,B,23,25
30714,2017-07-14,M,B,31,33
30715,2017-07-14,M,B,21,22
30716,2017-07-14,M,B,36,38
30717,2017-07-14,M,B,19,20
30718,2017-07-14,M,B,20,21
30719,2017-07-14,M,B,21,23
30720,2017-07-14,M,B,26,27
30721,2017-07-14,M,B,21,22
30722,2017-07-14,M,B,22,23
30723,2017-07-14,M,H,35,36
30724,2017-07-14,M,B,36,37
30725,2017-07-14,M,B,24,25
30726,2017-07-14,M,B,29,30
30727,2017-07-14,M,B,22,23
30728,2017-07-14,M,B,20,20
30729,2017-07-14,M,B,18,19
30730,2017-07-14,M,B,18,19
30731,2017-07-14,M,B,21,22
30732,2017-07-14,M,B,28,29
30733,2017-07-14,M,B,24,24
30734,2017-07-14,M,B,20,21
30735,2017-07-14,M,B,24,24
30736,2017-07-14,M,B,19,20
30737,2017-07-14,M,B,23,24
30738,2017-07-14,M,B,28,29
30739,2017-07-14,M,W,31,31
30740,2017-07-14,M,B,24,24
30741,2017-07-14,M,B,22,22
30742,2017-07-14,M,B,18,19
30743,2017-07-14,M,W,29,30
30744,2017-07-14,M,W,37,38
30745,2017-07-14,M,B,27,27
30746,2017-07-14,M,B,26,26
30747,2017-07-14,M,W,38,38
30748,2017-07-14,M,B,24,24
30749,2017-07-14,M,B,29,30
30750,2017-07-14,M,B,21,21
30751,2017-07-14,M,B,28,29
30752,2017-07-14,M,B,26,26
30753,2017-07-14,M,B,20,21
30754,2017-07-14,M,W,20,21
30755,2017-07-14,M,B,35,35
30756,2017-07-14,M,B,27,27
30757,2017-07-14,M,B,29,29
30758,2017-07-14,M,B,26,27
30759,2017-07-14,M,B,25,25
30760,2017-07-14,M,B,22,22
30761,2017-07-14,M,B,22,22
30762,2017-07-14,M,B,25,26
30763,2017-07-14,M,B,23,23
30764,2017-07-14,M,B,28,28
30765,2017-07-14,M,B,24,24
30766,2017-07-14,M,B,22,22
30767,2017-07-14,M,B,23,24
30768,2017-07-14,M,B,26,26
30769,2017-07-14,M,B,18,18
30770,2017-07-14,M,B,21,21
30771,2017-07-14,M,B,29,29
30772,2017-07-14,M,B,19,19
30773,2017-07-14,M,B,37,37
30774,2017-07-14,M,B,25,25
30775,2017-07-14,M,B,25,25
30776,2017-07-14,M,B,20,20
30777,2017-07-14,M,B,23,23
30778,2017-07-14,M,B,22,22
30779,2017-07-14,M,B,26,26
30780,2017-07-14,M,B,24,24
30781,2017-07-14,M,W,37,37
30782,2017-07-14,M,B,28,28
30783,2017-07-14,M,B,22,22
30784,2017-07-14,M,B,39,45
30785,2017-07-14,M,W,29,32
30786,2017-07-14,M,W,37,39
30787,2017-07-14,M,B,21,23
30788,2017-07-14,M,B,25,27
30789,2017-07-14,M,B,61,62
30790,2017-07-14,M,B,20,21
30791,2017-07-14,M,W,36,38
30792,2017-07-14,M,W,25,26
30793,2017-07-14,M,B,18,19
30794,2017-07-14,M,B,21,23
30795,2017-07-14,M,W,22,23
30796,2017-07-14,M,B,32,33
30797,2017-07-14,M,W,31,32
30798,2017-07-14,M,B,27,28
30799,2017-07-14,M,B,29,30
30800,2017-07-14,M,W,22,23
30801,2017-07-14,M,W,65,66
30802,2017-07-14,M,W,50,51
30803,2017-07-14,M,B,22,23
30804,2017-07-14,M,W,36,37
30805,2017-07-14,M,W,29,29
30806,2017-07-14,M,W,44,44
30807,2017-07-14,M,B,20,21
30808,2017-07-14,M,B,23,24
30809,2017-07-14,M,B,47,47
30810,2017-07-14,M,W,30,31
30811,2017-07-14,M,B,29,29
30812,2017-07-14,M,W,26,27
30813,2017-07-14,M,B,48,48
30814,2017-07-14,M,W,28,28
30815,2017-07-14,M,W,50,50
30816,2017-07-14,M,B,31,32
30817,2017-07-14,M,B,48,48
30818,2017-07-14,M,W,49,49
30819,2017-07-14,M,W,19,19
30820,2017-07-14,M,W,25,25
30821,2017-07-14,M,B,27,27
30822,2017-07-14,M,W,24,24
30823,2017-07-14,M,W,26,26
30824,2017-07-14,M,B,19,19
30825,2017-07-14,M,W,21,21
30826,2017-07-14,M,B,28,28
30827,2017-07-14,M,W,20,21
30828,2017-07-14,M,B,22,23
30829,2017-07-14,M,W,35,35
30830,2017-07-14,M,W,47,47
30831,2017-07-14,M,B,29,29
30832,2017-07-14,M,W,25,26
30833,2017-07-14,M,B,25,26
30834,2017-07-14,M,B,30,30
30835,2017-07-14,M,W,48,49
30836,2017-07-14,M,B,26,26
30837,2017-07-14,M,B,34,34
30838,2017-07-14,M,W,35,35
30839,2017-07-14,M,B,31,31
30840,2017-07-14,M,W,52,52
30841,2017-07-14,M,B,25,25
30842,2017-07-14,M,B,31,31
30843,2017-07-14,M,W,70,70
30844,2017-07-14,M,x,28,28
30845,2017-07-14,M,B,20,20
30846,2017-07-14,M,W,37,37
30847,2017-07-14,M,W,66,66
30848,2017-07-14,M,W,30,30
30849,2017-07-14,M,W,28,28
30850,2017-07-14,M,B,35,35
30851,2017-07-14,M,B,62,62
30852,2017-07-14,M,W,49,49
30853,2017-07-14,M,W,36,36
30854,2017-07-14,M,W,44,45
30855,2017-07-14,M,W,35,35
30856,2017-07-14,M,B,59,59
30857,2017-07-14,M,B,24,24
30858,2017-07-14,M,W,34,34
30859,2017-07-14,M,W,77,77
30860,2017-07-14,M,W,31,31
30861,2017-07-14,M,B,20,20
30862,2017-07-14,M,B,18,22
30863,2017-07-14,M,B,56,61
30864,2017-07-14,M,B,28,31
30865,2017-07-14,M,B,22,25
30866,2017-07-14,M,B,20,22
30867,2017-07-14,M,B,29,32
30868,2017-07-14,M,B,45,47
30869,2017-07-14,M,W,30,31
30870,2017-07-14,M,B,17,19
30871,2017-07-14,M,B,17,19
30872,2017-07-14,M,B,60,61
30873,2017-07-14,M,A,35,37
30874,2017-07-14,M,B,19,20
30875,2017-07-14,M,W,54,55
30876,2017-07-14,M,W,38,39
30877,2017-07-14,M,W,28,29
30878,2017-07-14,M,B,24,25
30879,2017-07-14,M,W,32,33
30880,2017-07-14,M,B,38,39
30881,2017-07-14,M,B,21,22
30882,2017-07-14,M,W,19,20
30883,2017-07-14,M,B,26,27
30884,2017-07-14,M,W,30,31
30885,2017-07-14,M,W,22,23
30886,2017-07-14,M,B,24,24
30887,2017-07-14,M,W,35,36
30888,2017-07-14,M,x,35,36
30889,2017-07-14,M,B,26,27
30890,2017-07-14,M,W,21,22
30891,2017-07-14,M,B,24,25
30892,2017-07-14,M,B,29,30
30893,2017-07-14,M,W,56,56
30894,2017-07-14,M,B,28,28
30895,2017-07-14,M,W,47,48
30896,2017-07-14,M,B,31,31
30897,2017-07-14,M,W,20,20
30898,2017-07-14,M,B,19,20
30899,2017-07-14,M,W,37,38
30900,2017-07-14,M,B,35,36
30901,2017-07-14,M,W,47,47
30902,2017-07-14,M,W,57,57
30903,2017-07-14,M,B,67,68
30904,2017-07-14,M,W,38,39
30905,2017-07-14,M,W,42,43
30906,2017-07-14,M,W,24,24
30907,2017-07-14,M,B,47,48
30908,2017-07-14,M,W,51,52
30909,2017-07-14,M,B,54,54
30910,2017-07-14,M,B,46,46
30911,2017-07-14,M,B,19,19
30912,2017-07-14,M,B,38,38
30913,2017-07-14,M,B,58,58
30914,2017-07-14,M,B,22,22
30915,2017-07-14,M,W,59,59
30916,2017-07-14,M,W,50,51
30917,2017-07-14,M,W,26,26
30918,2017-07-14,M,B,29,29
30919,2017-07-14,M,B,56,56
30920,2017-07-14,M,W,47,47
30921,2017-07-14,M,B,33,33
30922,2017-07-14,M,B,18,22
30923,2017-07-14,M,B,34,36
30924,2017-07-14,M,B,19,21
30925,2017-07-14,M,B,22,24
30926,2017-07-14,M,B,21,23
30927,2017-07-14,M,B,19,21
30928,2017-07-14,M,B,25,27
30929,2017-07-14,M,B,21,22
30930,2017-07-14,M,B,19,20
30931,2017-07-14,M,B,22,23
30932,2017-07-14,M,B,25,26
30933,2017-07-14,M,B,17,19
30934,2017-07-14,M,B,27,28
30935,2017-07-14,M,B,21,22
30936,2017-07-14,M,W,24,25
30937,2017-07-14,M,B,22,23
30938,2017-07-14,M,B,29,30
30939,2017-07-14,M,B,22,23
30940,2017-07-14,M,B,18,19
30941,2017-07-14,M,W,32,33
30942,2017-07-14,M,B,22,23
30943,2017-07-14,M,W,24,25
30944,2017-07-14,M,B,21,22
30945,2017-07-14,M,B,26,27
30946,2017-07-14,M,B,20,21
30947,2017-07-14,M,B,22,23
30948,2017-07-14,M,B,52,52
30949,2017-07-14,M,B,30,31
30950,2017-07-14,M,B,24,25
30951,2017-07-14,M,B,25,26
30952,2017-07-14,M,B,26,27
30953,2017-07-14,M,W,23,24
30954,2017-07-14,M,B,23,24
30955,2017-07-14,M,B,21,22
30956,2017-07-14,M,B,18,18
30957,2017-07-14,M,W,25,26
30958,2017-07-14,M,B,28,29
30959,2017-07-14,M,B,23,23
30960,2017-07-14,M,B,20,21
30961,2017-07-14,M,B,23,23
30962,2017-07-14,M,B,26,26
30963,2017-07-14,M,B,59,59
30964,2017-07-14,M,W,41,41
30965,2017-07-14,M,B,27,27
30966,2017-07-14,M,B,23,23
30967,2017-07-14,M,B,42,42
30968,2017-07-14,M,B,23,23
30969,2017-07-14,M,B,49,49
30970,2017-07-14,M,B,27,27
30971,2017-07-14,M,B,52,52
30972,2017-07-14,M,B,32,32
30973,2017-07-14,M,B,34,34
30974,2017-07-14,M,B,25,25
30975,2017-07-14,M,B,18,18
30976,2017-07-14,M,B,25,25
30977,2017-07-14,M,W,49,49
30978,2017-07-14,M,W,47,47
30979,2017-07-14,M,B,31,31
30980,2017-07-14,M,x,24,24
30981,2017-07-14,M,W,35,35
30982,2017-07-14,M,W,28,28
30983,2017-07-14,M,B,27,27
30984,2017-07-14,M,B,23,25
30985,2017-07-14,M,B,25,27
30986,2017-07-14,M,B,19,20
30987,2017-07-14,M,B,17,18
30988,2017-07-14,M,B,23,24
30989,2017-07-14,M,B,31,32
30990,2017-07-14,M,B,29,30
30991,2017-07-14,M,B,17,18
30992,2017-07-14,M,B,24,26
30993,2017-07-14,M,B,28,29
30994,2017-07-14,M,B,25,26
30995,2017-07-14,M,B,18,19
30996,2017-07-14,M,B,21,22
30997,2017-07-14,M,B,23,24
30998,2017-07-14,M,B,26,27
30999,2017-07-14,M,B,30,31
31000,2017-07-14,M,B,26,26
31001,2017-07-14,M,B,34,35
31002,2017-07-14,M,B,23,24
31003,2017-07-14,M,B,24,24
31004,2017-07-14,M,B,37,38
31005,2017-07-14,M,B,19,20
31006,2017-07-14,M,B,30,30
31007,2017-07-14,M,W,23,23
31008,2017-07-14,M,W,25,26
31009,2017-07-14,M,B,23,24
31010,2017-07-14,M,W,34,34
31011,2017-07-14,M,B,19,20
31012,2017-07-14,M,B,29,30
31013,2017-07-14,M,W,49,50
31014,2017-07-14,M,B,25,25
31015,2017-07-14,M,W,35,35
31016,2017-07-14,M,B,19,20
31017,2017-07-14,M,B,22,22
31018,2017-07-14,M,B,25,25
31019,2017-07-14,M,B,34,34
31020,2017-07-14,M,B,35,35
31021,2017-07-14,M,B,34,34
31022,2017-07-14,M,B,26,26
31023,2017-07-14,M,W,47,47
31024,2017-07-14,M,B,21,21
31025,2017-07-14,M,B,23,23
31026,2017-07-14,M,B,19,19
31027,2017-07-14,M,B,56,56
31028,2017-07-14,M,B,37,37
31029,2017-07-14,M,B,25,25
31030,2017-07-14,M,B,22,22
31031,2017-07-14,M,B,40,40
31032,2017-07-14,M,B,35,35
31033,2017-07-14,M,B,43,43
31034,2017-07-14,M,B,48,48
31035,2017-07-14,M,B,44,44
31036,2017-07-14,M,B,18,18
31037,2017-07-14,M,B,19,23
31038,2017-07-14,M,B,23,25
31039,2017-07-14,M,B,17,19
31040,2017-07-14,M,B,23,24
31041,2017-07-14,M,B,22,24
31042,2017-07-14,M,B,20,21
31043,2017-07-14,M,B,25,26
31044,2017-07-14,M,B,26,27
31045,2017-07-14,M,B,34,35
31046,2017-07-14,M,W,28,29
31047,2017-07-14,M,B,28,29
31048,2017-07-14,M,B,25,26
31049,2017-07-14,M,B,23,24
31050,2017-07-14,M,W,30,30
31051,2017-07-14,M,B,28,28
31052,2017-07-14,M,B,50,51
31053,2017-07-14,M,W,27,28
31054,2017-07-14,M,W,24,25
31055,2017-07-14,M,B,26,27
31056,2017-07-14,M,B,26,27
31057,2017-07-14,M,B,25,26
31058,2017-07-14,M,B,26,27
31059,2017-07-14,M,B,28,29
31060,2017-07-14,M,B,24,25
31061,2017-07-14,M,B,48,49
31062,2017-07-14,M,B,30,30
31063,2017-07-14,M,B,25,25
31064,2017-07-14,M,B,61,61
31065,2017-07-14,M,B,25,26
31066,2017-07-14,M,B,27,28
31067,2017-07-14,M,B,25,25
31068,2017-07-14,M,B,20,20
31069,2017-07-14,M,B,23,23
31070,2017-07-14,M,B,19,19
31071,2017-07-14,M,B,18,19
31072,2017-07-14,M,B,24,24
31073,2017-07-14,M,x,30,30
31074,2017-07-14,M,B,27,27
31075,2017-07-14,M,W,39,39
31076,2017-07-14,M,H,53,53
31077,2017-07-14,M,B,32,32
31078,2017-07-14,M,B,39,39
31079,2017-07-14,M,B,29,29
31080,2017-07-14,M,B,24,24
31081,2017-07-14,M,W,34,34
31082,2017-07-14,M,B,22,22
31083,2017-07-14,M,B,48,48
31084,2017-07-14,M,B,33,33
31085,2017-07-14,M,W,26,26
31086,2017-07-14,M,W,35,35
31087,2017-07-14,M,W,35,35
31088,2017-07-14,M,W,36,36
31089,2017-07-14,M,W,50,50
31090,2017-07-14,M,B,29,29
31091,2017-07-14,M,B,41,41
31092,2017-07-14,M,W,38,38
31093,2017-07-14,M,W,51,51
31094,2017-07-14,M,B,27,27
31095,2017-07-14,M,W,54,54
31096,2017-07-14,F,x,29,29
31097,2017-07-14,F,W,30,30
31098,2017-07-14,M,B,28,28
31099,2017-07-14,M,W,24,24
31100,2017-07-14,M,W,26,26
31101,2017-07-14,M,W,31,31
31102,2017-07-14,M,B,20,20
31103,2017-07-14,M,W,29,29
31104,2017-07-14,M,W,37,37
31105,2017-07-14,F,A,63,63
31106,2017-07-14,M,B,19,19
31107,2017-07-14,M,W,30,30
31108,2017-07-14,M,B,23,23
31109,2017-07-14,M,W,27,27
31110,2017-07-14,M,H,28,28
31111,2017-07-14,M,W,39,39
31112,2017-07-14,F,W,28,28
31113,2017-07-14,F,W,29,29
31114,2017-07-14,F,W,23,23
31115,2017-07-14,M,B,63,63
31116,2017-07-14,M,B,20,20
31117,2017-07-14,M,W,39,39
31118,2017-07-14,M,B,20,20
31119,2017-07-14,F,W,53,53
31120,2017-07-14,F,W,46,46
31121,2017-07-14,F,W,22,22
31122,2017-07-15,M,B,45,48
31123,2017-07-15,M,W,27,29
31124,2017-07-15,M,B,24,25
31125,2017-07-15,M,B,28,29
31126,2017-07-15,M,B,29,30
31127,2017-07-15,M,W,58,59
31128,2017-07-15,M,B,27,28
31129,2017-07-15,M,B,27,28
31130,2017-07-15,M,B,44,45
31131,2017-07-15,M,B,27,28
31132,2017-07-15,M,B,23,24
31133,2017-07-15,M,B,30,31
31134,2017-07-15,M,B,31,32
31135,2017-07-15,M,B,18,18
31136,2017-07-15,M,B,26,27
31137,2017-07-15,M,W,26,26
31138,2017-07-15,M,B,59,60
31139,2017-07-15,M,W,24,25
31140,2017-07-15,M,W,26,27
31141,2017-07-15,M,W,34,35
31142,2017-07-15,M,W,29,30
31143,2017-07-15,M,B,32,32
31144,2017-07-15,M,W,29,30
31145,2017-07-15,M,B,26,27
31146,2017-07-15,M,W,21,22
31147,2017-07-15,M,B,20,21
31148,2017-07-15,M,B,22,23
31149,2017-07-15,M,W,28,28
31150,2017-07-15,M,B,74,74
31151,2017-07-15,M,B,27,27
31152,2017-07-15,M,B,32,33
31153,2017-07-15,M,B,33,34
31154,2017-07-15,M,B,52,53
31155,2017-07-15,M,W,51,51
31156,2017-07-15,M,B,46,46
31157,2017-07-15,M,W,26,26
31158,2017-07-15,M,B,23,23
31159,2017-07-15,M,B,52,52
31160,2017-07-15,M,B,47,47
31161,2017-07-15,M,B,26,27
31162,2017-07-15,M,B,51,52
31163,2017-07-15,M,B,21,22
31164,2017-07-15,M,B,37,37
31165,2017-07-15,M,W,27,28
31166,2017-07-15,M,B,21,21
31167,2017-07-15,M,W,38,39
31168,2017-07-15,M,B,27,27
31169,2017-07-15,M,B,26,26
31170,2017-07-15,M,W,27,27
31171,2017-07-15,M,B,44,45
31172,2017-07-15,M,W,38,38
31173,2017-07-15,M,W,35,36
31174,2017-07-15,M,B,34,35
31175,2017-07-15,M,W,53,53
31176,2017-07-15,M,B,37,37
31177,2017-07-15,M,B,31,31
31178,2017-07-15,M,B,19,19
31179,2017-07-15,M,W,46,46
31180,2017-07-15,M,B,25,25
31181,2017-07-15,M,B,22,22
31182,2017-07-15,M,B,31,32
31183,2017-07-15,M,B,27,28
31184,2017-07-15,M,B,47,47
31185,2017-07-15,M,W,39,39
31186,2017-07-15,M,B,22,22
31187,2017-07-15,M,B,53,53
31188,2017-07-15,M,B,23,23
31189,2017-07-15,M,B,28,29
31190,2017-07-15,M,B,26,26
31191,2017-07-15,M,B,36,36
31192,2017-07-15,M,H,43,43
31193,2017-07-15,M,W,36,36
31194,2017-07-15,M,W,27,27
31195,2017-07-15,M,W,27,27
31196,2017-07-15,M,B,33,33
31197,2017-07-15,M,B,24,24
31198,2017-07-15,M,B,18,19
31199,2017-07-15,M,W,38,39
31200,2017-07-15,M,B,40,41
31201,2017-07-15,M,W,28,28
31202,2017-07-15,M,B,21,21
31203,2017-07-15,M,W,30,30
31204,2017-07-15,M,W,41,41
31205,2017-07-15,M,B,27,27
31206,2017-07-15,M,W,41,41
31207,2017-07-15,M,W,38,39
31208,2017-07-15,M,W,37,37
31209,2017-07-15,M,B,51,51
31210,2017-07-15,M,W,26,26
31211,2017-07-15,M,W,52,52
31212,2017-07-15,M,W,57,57
31213,2017-07-15,M,B,35,36
31214,2017-07-15,M,B,26,26
31215,2017-07-15,M,W,32,32
31216,2017-07-15,M,W,35,35
31217,2017-07-15,M,W,32,32
31218,2017-07-15,M,B,52,53
31219,2017-07-15,M,B,30,30
31220,2017-07-15,M,W,35,35
31221,2017-07-15,M,W,20,22
31222,2017-07-15,M,W,48,50
31223,2017-07-15,M,B,29,31
31224,2017-07-15,M,B,37,38
31225,2017-07-15,M,B,24,26
31226,2017-07-15,M,B,48,49
31227,2017-07-15,M,W,30,31
31228,2017-07-15,M,W,32,34
31229,2017-07-15,M,B,23,24
31230,2017-07-15,M,B,35,36
31231,2017-07-15,M,W,28,29
31232,2017-07-15,M,W,45,46
31233,2017-07-15,M,W,28,29
31234,2017-07-15,M,B,28,29
31235,2017-07-15,M,W,37,38
31236,2017-07-15,M,B,27,28
31237,2017-07-15,M,B,31,32
31238,2017-07-15,M,W,24,25
31239,2017-07-15,M,W,33,33
31240,2017-07-15,M,B,56,57
31241,2017-07-15,M,B,26,27
31242,2017-07-15,M,B,43,43
31243,2017-07-15,M,W,27,28
31244,2017-07-15,M,B,24,25
31245,2017-07-15,M,W,29,30
31246,2017-07-15,M,B,41,41
31247,2017-07-15,M,B,20,21
31248,2017-07-15,M,B,49,50
31249,2017-07-15,M,B,32,33
31250,2017-07-15,M,B,27,28
31251,2017-07-15,M,B,56,56
31252,2017-07-15,M,B,27,28
31253,2017-07-15,M,B,24,25
31254,2017-07-15,M,B,24,25
31255,2017-07-15,M,B,23,24
31256,2017-07-15,M,B,27,28
31257,2017-07-15,M,B,21,21
31258,2017-07-15,M,W,21,21
31259,2017-07-15,M,B,23,23
31260,2017-07-15,M,B,22,22
31261,2017-07-15,M,B,30,31
31262,2017-07-15,M,B,22,23
31263,2017-07-15,M,B,20,20
31264,2017-07-15,M,B,19,19
31265,2017-07-15,M,B,25,25
31266,2017-07-15,M,W,24,24
31267,2017-07-15,M,B,23,24
31268,2017-07-15,M,B,21,21
31269,2017-07-15,M,B,21,22
31270,2017-07-15,M,B,39,39
31271,2017-07-15,M,W,33,34
31272,2017-07-15,M,B,23,24
31273,2017-07-15,M,B,24,24
31274,2017-07-15,M,B,33,34
31275,2017-07-15,M,B,26,26
31276,2017-07-15,M,W,55,55
31277,2017-07-15,M,B,24,24
31278,2017-07-15,M,W,22,22
31279,2017-07-15,M,B,22,22
31280,2017-07-15,M,B,23,23
31281,2017-07-15,M,W,22,22
31282,2017-07-15,M,W,28,28
31283,2017-07-15,M,B,20,21
31284,2017-07-15,M,B,25,25
31285,2017-07-15,M,B,16,17
31286,2017-07-15,M,B,16,16
31287,2017-07-15,M,B,15,16
31288,2017-07-15,M,B,16,17
31289,2017-07-15,M,B,16,17
31290,2017-07-15,M,B,16,16
31291,2017-07-15,M,B,17,17
31292,2017-07-15,M,B,17,17
31293,2017-07-15,M,B,16,16
31294,2017-07-15,M,B,15,15
31295,2017-07-15,M,B,15,16
31296,2017-07-15,M,B,16,16
31297,2017-07-15,M,B,17,17
31298,2017-07-15,M,B,16,16
31299,2017-07-15,M,B,15,15
31300,2017-07-15,M,B,17,17
31301,2017-07-15,M,W,17,17
31302,2017-07-15,M,W,16,16
31303,2017-07-15,M,B,17,17
31304,2017-07-15,M,U,16,16
31305,2017-07-15,M,B,17,17
31306,2017-07-15,M,W,51,54
31307,2017-07-15,M,B,24,25
31308,2017-07-15,M,W,45,46
31309,2017-07-15,M,B,52,53
31310,2017-07-15,M,B,34,35
31311,2017-07-15,M,W,27,28
31312,2017-07-15,M,B,18,19
31313,2017-07-15,M,B,23,23
31314,2017-07-15,M,W,30,31
31315,2017-07-15,M,B,64,65
31316,2017-07-15,M,B,20,20
31317,2017-07-15,M,W,46,47
31318,2017-07-15,M,B,26,27
31319,2017-07-15,M,B,19,20
31320,2017-07-15,M,B,36,36
31321,2017-07-15,M,W,42,42
31322,2017-07-15,M,B,27,28
31323,2017-07-15,M,B,39,39
31324,2017-07-15,M,B,52,53
31325,2017-07-15,M,B,33,33
31326,2017-07-15,M,B,56,56
31327,2017-07-15,M,B,32,33
31328,2017-07-15,M,B,31,31
31329,2017-07-15,M,B,19,20
31330,2017-07-15,M,B,25,25
31331,2017-07-15,M,B,32,32
31332,2017-07-15,M,B,26,26
31333,2017-07-15,M,B,49,49
31334,2017-07-15,M,W,31,31
31335,2017-07-15,M,W,18,19
31336,2017-07-15,M,B,29,29
31337,2017-07-15,M,W,36,37
31338,2017-07-15,M,W,38,38
31339,2017-07-15,M,W,24,24
31340,2017-07-15,M,B,37,37
31341,2017-07-15,M,W,32,32
31342,2017-07-15,M,B,19,20
31343,2017-07-15,M,B,40,40
31344,2017-07-15,M,W,34,34
31345,2017-07-15,M,B,25,25
31346,2017-07-15,M,B,38,38
31347,2017-07-15,M,B,24,25
31348,2017-07-15,M,B,35,36
31349,2017-07-15,M,B,58,58
31350,2017-07-15,M,W,57,57
31351,2017-07-15,M,W,24,24
31352,2017-07-15,M,B,24,24
31353,2017-07-15,M,W,25,25
31354,2017-07-15,M,B,25,25
31355,2017-07-15,M,B,46,46
31356,2017-07-15,M,B,19,19
31357,2017-07-15,M,B,56,56
31358,2017-07-15,M,B,28,28
31359,2017-07-15,M,B,24,24
31360,2017-07-15,M,B,51,52
31361,2017-07-15,M,B,40,40
31362,2017-07-15,M,B,36,36
31363,2017-07-15,M,W,23,23
31364,2017-07-15,M,W,22,22
31365,2017-07-15,M,B,23,23
31366,2017-07-15,M,W,20,20
31367,2017-07-15,M,B,20,20
31368,2017-07-15,M,B,55,55
31369,2017-07-15,M,W,27,27
31370,2017-07-15,M,B,19,19
31371,2017-07-15,M,B,23,23
31372,2017-07-15,M,B,54,54
31373,2017-07-15,M,B,26,26
31374,2017-07-15,M,B,51,51
31375,2017-07-15,M,W,56,56
31376,2017-07-15,M,B,34,34
31377,2017-07-15,M,W,61,61
31378,2017-07-15,M,B,43,43
31379,2017-07-15,M,W,25,25
